평균_지진옥외대피소_밀도,평균_자전거편의시설_밀도,평균_택시승차대_밀도,평균_작은도서관_밀도,평균_에코스쿨위치_밀도,평균_한파쉼터_밀도,평균_보행등_밀도,평균_CCTV_밀도,평균_불법주정차CCTV_밀도,평균_나눔카_밀도,평균_무더위쉼터_밀도,평균_공중화장실_밀도,평균_공영주차장_밀도,평균_공공아파트_밀도,평균_따릉이대여소_밀도,평균_공공와이파이_밀도,안심벨,cctv,안내표지판,노면표기,보안등,서비스안내판,위치신고안내판,기타시설물,범죄발생정도,Grid개수,범죄발생정도평균
1.2057025353975408,0.8007401513845466,-0.5647956915065522,0.9039781391409356,3.686478007825756,0.7233602954748621,1.2355649459278188,0.8421038503705092,0.3934348465799483,0.6188733911483606,0.2074952767394827,-0.22300204039759663,0.35865516514704954,2.1638576804241,2.2344823908566966,2.085615136102412,1.0515863665989502,1.8364436452434796,3.325406585753847,0.008843266167735455,1.5900602584562908,-0.22294963854423683,-0.2563416741094845,0.5777547083749266,2957.0,27.0,109.51851851851852
0.4829909930293348,-0.625904743449771,-0.37720108511764666,0.9875921044730309,-0.01636965255832469,-0.4389093617441595,-0.8697746632280148,0.13334334135349038,-1.5555364936538545,0.7498767052216955,0.36503240428995454,-0.4120860040020652,-0.6731376026807143,1.0786194301752587,-0.8964089678269002,-0.001941149976617012,1.786543625138505,-0.22149162226538607,1.1738746000768252,0.6395062275438582,2.188062543984951,-0.22294963854423683,0.8036013034893678,-0.6095973445972337,2642.0,33.0,80.06060606060606
-0.062064413393214224,-0.38191748947621185,-0.21764142318981516,-1.0057681969499435,-0.06577043796231118,-1.072301811954693,0.7532377842265352,-0.7957461619694276,-0.7175069356986068,1.6696376348673045,-0.6474424816588659,-0.13540226013074466,0.35028699230990834,-0.3617517692076055,-0.021650485273318497,0.49640847784970443,-0.7654894516893483,-1.0873192592445757,-0.6002599153605281,-0.5795878004733789,-1.05919925709766,-0.22294963854423683,-0.5882811119340362,-0.6095973445972337,3834.0,48.0,79.875
-0.04255112560828605,-0.15012752464536377,0.15068268022437775,-0.23900835064616274,-0.40760557400405595,-0.6216616261348215,-0.47139375445943177,1.0485675916897723,-0.17577983299819433,0.2493679398867258,-0.2772599770788961,-0.5461753188493151,-0.4493758015190909,-0.33891158105978475,-0.43537497156998783,-0.3186157649992374,-0.6197347069068644,-0.17106380357497045,-0.6728081669211634,0.7934180216892216,0.27044423935371736,-0.22294963854423683,0.5631338130198774,-0.015921318111153538,2385.0,36.0,66.25
-1.6552358072224311,0.043719782702668256,-0.4075491614215872,-1.1079500521273988,-0.8246316659967033,-0.7758187982662386,-1.3003765432337655,-0.7526190648195553,0.9740249891933583,-0.735059797136215,-1.4541605109276383,0.17121652109360028,-0.8477652849814504,-0.8717440963658241,-1.3901597241825057,-1.0254043037804075,-1.3664951865583985,-1.2147203916085265,-0.6728081669211634,-0.5973791093191909,-0.7032024761569381,-0.22294963854423683,-0.20690388549731717,-0.4959147012275587,4522.0,94.0,48.1063829787234
1.7073618531058552,-0.7076941664343386,-0.46841801841024094,-0.2744979306684304,-0.6181736931096246,-0.11664233541432187,-0.34179631866738436,1.2584916807447915,1.4308832373933686,-0.4433375920376539,0.4237553938292114,0.21391753551159504,2.0784641858130546,0.8967064613781646,0.20106673809884382,1.1911165585162735,-0.6159732941382842,0.34529846891398575,-0.2234770604810999,-1.3018894323605192,-1.0225180980217137,-0.22294963854423683,-0.768973951072401,0.4245479918623898,2023.0,31.0,65.25806451612904
-0.4588544980116696,0.04203714628523292,-0.8853752407849727,0.8307188032635573,-0.7145079989247083,-0.3590250980884509,0.003947468493587923,0.018910145289733563,0.9647407969541109,-0.525550948276527,1.1402140502483207,-0.07627768908877415,-0.8555287421936858,0.38293560229031365,-0.7221306253376041,-0.937711172499,1.2245090025857883,1.6256661445753768,-0.24640211693212355,0.9088710200849718,0.8801967191189347,-0.22294963854423683,0.7377830708038412,3.0978488616219604,2411.0,49.0,49.204081632653065
-0.1360626156000757,1.064331628652907,0.19083330957711497,-0.15359094132870724,-0.5454450826324878,-0.2751046635991595,0.182931734776395,-0.9589290410407477,-0.7558144518534754,-0.24466851665927883,-0.6616383213284378,-0.17202358846055876,-0.6423223152087914,-0.23139494362397067,0.9659417725492592,-0.6008218624879695,-0.39381485249401454,-0.06953279362239255,0.5786491724997949,-0.27762975311807014,-0.47033564978915987,-0.22294963854423683,-0.6933088246832108,2.8968016868361777,5223.0,64.0,81.609375
3.297338181183535,-0.239622732872537,1.3823202537056405,1.1629245111175839,2.1542263098631502,0.645735362826476,2.3561630454364635,1.43710939872032,-0.07509846715879384,0.6301851523191453,0.15572884218232091,-0.0632432569373101,0.6316679788903958,0.5721633736708469,1.2769558026376853,0.6151314255921174,-1.1391516155862613,-0.9779089026216202,-0.5672834373784212,-0.7569617583604132,-0.8048659679780015,-0.22294963854423683,-0.28274594757280114,0.03804922975121743,3019.0,33.0,91.48484848484848
0.42239604649570733,-0.8063181195209962,0.5255363514167858,0.4630892309592951,0.09735410027874758,-0.7813937850914925,1.8081735109680925,-0.6395535732278291,0.6284194410861195,-0.31392912014727536,0.07467975207608052,3.5685583144932345,1.0026782882417222,1.1670622695787567,0.8628650408535911,-0.4886563485190303,-0.10959310016817116,-0.6415733618917946,-0.6728081669211634,0.38048393983580775,-0.34624561759771355,4.893572541576785,0.04188516456101116,-0.6095973445972337,4418.0,48.0,92.04166666666667
