Point Number,Latitude,Longitude
745,35.120102332,129.10206732104
746,35.1201023315,129.10206732193
747,35.120102331,129.10206732282
748,35.1201023305,129.10206732371
749,35.12010233,129.1020673246
750,35.1201023295,129.10206732549
751,35.120102329,129.10206732638
752,35.1201023285,129.10206732727
753,35.120102328,129.10206732816
754,35.1201023275,129.10206732905
755,35.120102327,129.10206732994
756,35.1201023265,129.10206733083
757,35.120102326,129.10206733172
758,35.1201023255,129.10206733261
759,35.120102325,129.1020673335
760,35.1201023245,129.10206733439
761,35.120102324,129.10206733528
762,35.1201023235,129.10206733617
763,35.120102323,129.10206733706
764,35.1201023225,129.10206733795
765,35.120102322,129.10206733884
766,35.1201023215,129.10206733973
767,35.120102321,129.10206734062
768,35.1201023205,129.10206734151
769,35.12010232,129.1020673424
771,35.1200959995,129.10208000089
772,35.120095999,129.10208000178
773,35.1200959985,129.10208000267
774,35.120095998,129.10208000356
775,35.1200959975,129.10208000445
776,35.120095997,129.10208000534
777,35.1200959965,129.10208000623
778,35.120095996,129.10208000712
779,35.1200959955,129.10208000801
780,35.120095995,129.1020800089
781,35.1200959945,129.10208000979
782,35.120095994,129.10208001068
783,35.1200959935,129.10208001157
784,35.120095993,129.10208001246
785,35.1200959925,129.10208001335
786,35.120095992,129.10208001424
787,35.1200959915,129.10208001513
788,35.120095991,129.10208001602
789,35.1200959905,129.10208001691
790,35.12009599,129.1020800178
791,35.1200959895,129.10208001869
792,35.120095989,129.10208001958
793,35.1200959885,129.10208002047
794,35.120095988,129.10208002136
795,35.1200959875,129.10208002225
796,35.120095987,129.10208002314
797,35.1200959865,129.10208002403
798,35.120095986,129.10208002492
799,35.1200959855,129.10208002581
800,35.120095985,129.1020800267
801,35.1200959845,129.10208002759
802,35.120095984,129.10208002848
803,35.1200959835,129.10208002937
804,35.120095983,129.10208003026
805,35.1200959825,129.10208003115
806,35.120095982,129.10208003204
807,35.1200959815,129.10208003293
808,35.120095981,129.10208003382
809,35.1200959805,129.10208003471
810,35.12009598,129.1020800356
811,35.1200959795,129.10208003649
812,35.120095979,129.10208003738
813,35.1200959785,129.10208003827
814,35.120095978,129.10208003916
815,35.1200959775,129.10208004005
816,35.120095977,129.10208004094
817,35.1200959765,129.10208004183
818,35.120095976,129.10208004272
819,35.1200959755,129.10208004361
820,35.120095975,129.1020800445
821,35.1200959745,129.10208004539
822,35.120095974,129.10208004628
823,35.1200959735,129.10208004717
824,35.120095973,129.10208004806
825,35.1200959725,129.10208004895
826,35.120095972,129.10208004984
827,35.1200959715,129.10208005073
828,35.120095971,129.10208005162
829,35.1200959705,129.10208005251
830,35.12009597,129.1020800534
831,35.1200959695,129.10208005429
832,35.120095969,129.10208005518
833,35.1200959685,129.10208005607
834,35.120095968,129.10208005696
835,35.1200959675,129.10208005785
836,35.120095967,129.10208005874
837,35.1200959665,129.10208005963
838,35.120095966,129.10208006052
839,35.1200959655,129.10208006141
840,35.120095965,129.1020800623
841,35.1200959645,129.10208006319
842,35.120095964,129.10208006408
843,35.1200959635,129.10208006497
844,35.120095963,129.10208006586
845,35.1200959625,129.10208006675
846,35.120095962,129.10208006764
847,35.1200959615,129.10208006853
848,35.120095961,129.10208006942
849,35.1200959605,129.10208007031
850,35.12009596,129.1020800712
851,35.1200959595,129.10208007209
852,35.120095959,129.10208007298
853,35.1200959585,129.10208007387
854,35.120095958,129.10208007476
855,35.1200959575,129.10208007565
856,35.120095957,129.10208007654
857,35.1200959565,129.10208007743
858,35.120095956,129.10208007832
859,35.1200959555,129.10208007921
860,35.120095955,129.1020800801
