Point Number,Latitude,Longitude
569,35.12442233136,129.10124795476
570,35.12442233092,129.10124795447
571,35.12442233048,129.10124795418
572,35.12442233004,129.10124795389
573,35.1244223296,129.1012479536
574,35.12442232916,129.10124795331
575,35.12442232872,129.10124795302
576,35.12442232828,129.10124795273
577,35.12442232784,129.10124795244
578,35.1244223274,129.10124795215
579,35.12442232696,129.10124795186
580,35.12442232652,129.10124795157
581,35.12442232608,129.10124795128
582,35.12442232564,129.10124795099
583,35.1244223252,129.1012479507
584,35.12442232476,129.10124795041
585,35.12442232432,129.10124795012
586,35.12442232388,129.10124794983
587,35.12442232344,129.10124794954
588,35.124422323,129.10124794925
589,35.12442232256,129.10124794896
590,35.12442232212,129.10124794867
591,35.12442232168,129.10124794838
592,35.12442232124,129.10124794809
593,35.1244223208,129.1012479478
594,35.12442232036,129.10124794751
595,35.12442231992,129.10124794722
596,35.12442231948,129.10124794693
597,35.12442231904,129.10124794664
598,35.1244223186,129.10124794635
599,35.12442231816,129.10124794606
600,35.12442231772,129.10124794577
601,35.12442231728,129.10124794548
602,35.12442231684,129.10124794519
603,35.1244223164,129.1012479449
604,35.12442231596,129.10124794461
605,35.12442231552,129.10124794432
606,35.12442231508,129.10124794403
607,35.12442231464,129.10124794374
608,35.1244223142,129.10124794345
609,35.12442231376,129.10124794316
610,35.12442231332,129.10124794287
611,35.12442231288,129.10124794258
612,35.12442231244,129.10124794229
613,35.124422312,129.101247942
614,35.12442231156,129.10124794171
615,35.12442231112,129.10124794142
616,35.12442231068,129.10124794113
617,35.12442231024,129.10124794084
618,35.1244223098,129.10124794055
619,35.12442230936,129.10124794026
620,35.12442230892,129.10124793997
621,35.12442230848,129.10124793968
622,35.12442230804,129.10124793939
623,35.1244223076,129.1012479391
624,35.12442230716,129.10124793881
625,35.12442230672,129.10124793852
626,35.12442230628,129.10124793823
627,35.12440959956,129.10124799971
628,35.12440959912,129.10124799942
629,35.12440959868,129.10124799913
630,35.12440959824,129.10124799884
631,35.1244095978,129.10124799855
632,35.12440959736,129.10124799826
633,35.12440959692,129.10124799797
634,35.12440959648,129.10124799768
635,35.12440959604,129.10124799739
636,35.1244095956,129.1012479971
637,35.12440959516,129.10124799681
638,35.12440959472,129.10124799652
639,35.12440959428,129.10124799623
640,35.12440959384,129.10124799594
641,35.1244095934,129.10124799565
642,35.12440959296,129.10124799536
643,35.12440959252,129.10124799507
644,35.12440959208,129.10124799478
645,35.12440959164,129.10124799449
646,35.1244095912,129.1012479942
647,35.12440959076,129.10124799391
648,35.12440959032,129.10124799362
649,35.12440958988,129.10124799333
650,35.12440958944,129.10124799304
651,35.124409589,129.10124799275
652,35.12440958856,129.10124799246
653,35.12440958812,129.10124799217
654,35.12440958768,129.10124799188
655,35.12440958724,129.10124799159
656,35.1244095868,129.1012479913
657,35.12440958636,129.10124799101
658,35.12440958592,129.10124799072
659,35.12440958548,129.10124799043
660,35.12440958504,129.10124799014
661,35.1244095846,129.10124798985
662,35.12440958416,129.10124798956
663,35.12440958372,129.10124798927
664,35.12440958328,129.10124798898
665,35.12440958284,129.10124798869
666,35.1244095824,129.1012479884
667,35.12440958196,129.10124798811
668,35.12440958152,129.10124798782
669,35.12440958108,129.10124798753
670,35.12440958064,129.10124798724
671,35.1244095802,129.10124798695
672,35.12440957976,129.10124798666
673,35.12440957932,129.10124798637
674,35.12440957888,129.10124798608
675,35.12440957844,129.10124798579
676,35.124409578,129.1012479855
677,35.12440957756,129.10124798521
678,35.12440957712,129.10124798492
679,35.12440957668,129.10124798463
680,35.12440957624,129.10124798434
681,35.1244095758,129.10124798405
682,35.12440957536,129.10124798376
683,35.12440957492,129.10124798347
684,35.12440957448,129.10124798318
685,35.12440957404,129.10124798289
686,35.1244095736,129.1012479826
687,35.12440957316,129.10124798231
688,35.12440957272,129.10124798202
689,35.12440957228,129.10124798173
690,35.12440957184,129.10124798144
691,35.1244095714,129.10124798115
692,35.12440957096,129.10124798086
693,35.12440957052,129.10124798057
694,35.12440957008,129.10124798028
695,35.12440956964,129.10124797999
696,35.1244095692,129.1012479797
697,35.12440956876,129.10124797941
698,35.12440956832,129.10124797912
699,35.12440956788,129.10124797883
700,35.12440956744,129.10124797854
701,35.124409567,129.10124797825
702,35.12440956656,129.10124797796
703,35.12440956612,129.10124797767
704,35.12440956568,129.10124797738
705,35.12440956524,129.10124797709
706,35.1244095648,129.1012479768
707,35.12440956436,129.10124797651
708,35.12440956392,129.10124797622
709,35.12440956348,129.10124797593
710,35.12440956304,129.10124797564
711,35.1244095626,129.10124797535
712,35.12440956216,129.10124797506
713,35.12440956172,129.10124797477
714,35.12440956128,129.10124797448
715,35.12440956084,129.10124797419
716,35.1244095604,129.1012479739
717,35.12440955996,129.10124797361
718,35.12440955952,129.10124797332
719,35.12440955908,129.10124797303
720,35.12440955864,129.10124797274
721,35.1244095582,129.10124797245
722,35.12440955776,129.10124797216
723,35.12440955732,129.10124797187
724,35.12440955688,129.10124797158
725,35.12440955644,129.10124797129
726,35.124409556,129.101247971
727,35.12440955556,129.10124797071
728,35.12440955512,129.10124797042
729,35.12440955468,129.10124797013
730,35.12440955424,129.10124796984
731,35.1244095538,129.10124796955
732,35.12440955336,129.10124796926
733,35.12440955292,129.10124796897
734,35.12440955248,129.10124796868
735,35.12440955204,129.10124796839
736,35.1244095516,129.1012479681
737,35.12440955116,129.10124796781
738,35.12440955072,129.10124796752
739,35.12440955028,129.10124796723
740,35.12440954984,129.10124796694
741,35.1244095494,129.10124796665
742,35.12440954896,129.10124796636
743,35.12440954852,129.10124796607
