1,37.2888896,127.1069696
2,37.2888864,127.1069952
3,37.2888768,127.1070208
4,37.288864,127.1070464
5,37.2888704,127.1070592
6,37.2888832,127.1070848
7,37.288896,127.1070976
8,37.2889088,127.1071232
9,37.2889216,127.1071232
10,37.288928,127.1071488
11,37.2889408,127.1071488
12,37.2889472,127.1071872
13,37.2889504,127.1072
14,37.288944,127.1072128
15,37.2889408,127.1072384
16,37.2889344,127.1072512
17,37.288928,127.1073024
18,37.2889216,127.107328
19,37.288912,127.1073536
